species,latitude,longitude,coordinate_uncertainty_m,basis_of_record,event_date
Pseudocheirus peregrinus,-37.738075,143.956223,,HUMAN_OBSERVATION,2012-06-12
Pseudocheirus peregrinus,-34.90284,138.59996,50.0,HUMAN_OBSERVATION,2024-03-07
Pseudocheirus peregrinus,-27.381938,153.035867,4.0,HUMAN_OBSERVATION,2025-09-03
Pseudocheirus peregrinus,-28.9462,153.481157,30.0,HUMAN_OBSERVATION,2014-12-07
Pseudocheirus peregrinus,-38.152552,144.341473,,HUMAN_OBSERVATION,2022-08-05
Pseudocheirus peregrinus,-38.199095,145.081986,5.0,HUMAN_OBSERVATION,2026-07-10
Pseudocheirus peregrinus,-37.73124,143.83725,10.0,OCCURRENCE,2023-04-21
Pseudocheirus peregrinus,-37.394132,144.262763,10.0,HUMAN_OBSERVATION,2015-02-21
Pseudocheirus peregrinus,-27.359813,153.041399,10.0,HUMAN_OBSERVATION,2022-09-22
Pseudocheirus peregrinus,-37.806061,144.881553,545.0,HUMAN_OBSERVATION,2026-05-02
Pseudocheirus peregrinus,-37.391357,144.267602,10.0,HUMAN_OBSERVATION,2017-12-30
Pseudocheirus peregrinus,-28.809163,152.165531,20.0,HUMAN_OBSERVATION,2010-10-25
Pseudocheirus peregrinus,-27.55062,153.034652,,HUMAN_OBSERVATION,2021-09-02
Pseudocheirus peregrinus,-38.22922,146.96236,100.0,OCCURRENCE,2006-03-31
Pseudocheirus peregrinus,-37.46394,144.24001,10.0,OCCURRENCE,2020-07-10
Pseudocheirus peregrinus,-37.3847,144.2793,120.0,OBSERVATION,2015-08-31
Pseudocheirus peregrinus,-37.49344,145.43153,10.0,OCCURRENCE,2018-12-08
Pseudocheirus peregrinus,-28.551833,153.50416,30.0,HUMAN_OBSERVATION,2023-04-27
Pseudocheirus peregrinus,-37.41604,144.19416,5.0,OCCURRENCE,2023-09-28
Pseudocheirus peregrinus,-36.801,145.91492,5.0,OCCURRENCE,2025-02-04
Pseudocheirus peregrinus,-28.81783,153.338644,250.0,HUMAN_OBSERVATION,2016-02-07
Pseudocheirus peregrinus,-37.394289,144.264633,10.0,HUMAN_OBSERVATION,2022-04-14
Pseudocheirus peregrinus,-29.409553,153.355628,30.0,HUMAN_OBSERVATION,2025-01-05
Pseudocheirus peregrinus,-38.73272,143.44732,10.0,OCCURRENCE,2018-08-03
Pseudocheirus peregrinus,-38.182589,145.119159,4.0,HUMAN_OBSERVATION,2024-10-21
Pseudocheirus peregrinus,-37.714756,145.057588,8.0,HUMAN_OBSERVATION,2026-06-26
Pseudocheirus peregrinus,-37.7575,145.835,1.0,MACHINE_OBSERVATION,2024-03-11
Pseudocheirus peregrinus,-37.826624,145.16216,10.0,HUMAN_OBSERVATION,2024-03-28
Pseudocheirus peregrinus,-29.274531,150.124031,30.0,HUMAN_OBSERVATION,2023-10-21
Pseudocheirus peregrinus,-37.45419,149.80897,1000.0,OCCURRENCE,1991-11-18
Pseudocheirus peregrinus,-34.973261,138.595878,,HUMAN_OBSERVATION,2026-06-13
Pseudocheirus peregrinus,-37.4539,144.3679,50.0,OCCURRENCE,2016-11-02
Pseudocheirus peregrinus,-37.77388,149.20093,10.0,OCCURRENCE,2022-08-02
Pseudocheirus peregrinus,-28.843556,153.440159,10.0,HUMAN_OBSERVATION,2023-10-14
Pseudocheirus peregrinus,-42.56519,145.68472,1850.0,OBSERVATION,1985-06-15
Pseudocheirus peregrinus,-37.836912,145.251897,,HUMAN_OBSERVATION,2025-04-24
Pseudocheirus peregrinus,-37.09643,145.48278,30.0,OCCURRENCE,2023-08-13
Pseudocheirus peregrinus,-37.49828,144.35779,10.0,OCCURRENCE,2024-06-13
Pseudocheirus peregrinus,-37.40328,145.52371,24.0,OCCURRENCE,2019-01-16
Pseudocheirus peregrinus,-38.146012,144.357044,,HUMAN_OBSERVATION,2024-07-30
Pseudocheirus peregrinus,-37.42791,145.12793,10.0,OBSERVATION,2022-05-03
Pseudocheirus peregrinus,-37.858355,145.301076,4.0,HUMAN_OBSERVATION,2017-09-27
Pseudocheirus peregrinus,-34.749407,146.523004,20.0,HUMAN_OBSERVATION,2023-08-28
Pseudocheirus peregrinus,-37.646416,145.293927,39.0,HUMAN_OBSERVATION,2026-02-03
Pseudocheirus peregrinus,-37.42699,144.2998,10.0,OBSERVATION,2023-09-27
Pseudocheirus peregrinus,-37.20608,147.90093,5.0,OCCURRENCE,2019-05-22
Pseudocheirus peregrinus,-27.538085,153.036813,113.0,HUMAN_OBSERVATION,2024-12-20
Pseudocheirus peregrinus,-38.138142,146.495774,186.0,HUMAN_OBSERVATION,2025-02-19
Pseudocheirus peregrinus,-37.71209,145.62224,100.0,OBSERVATION,1999-03-02
Pseudocheirus peregrinus,-35.242845,147.862945,100.0,HUMAN_OBSERVATION,1995-10-25
Pseudocheirus peregrinus,-37.394277,144.265797,10.0,HUMAN_OBSERVATION,2022-08-26
Pseudocheirus peregrinus,-36.96249,145.17647,100.0,OBSERVATION,1970-03-28
Pseudocheirus peregrinus,-38.182517,145.119171,4.0,HUMAN_OBSERVATION,2025-05-16
Pseudocheirus peregrinus,-42.715172,146.9347,1850.0,OBSERVATION,1973-05-04
Pseudocheirus peregrinus,-37.827369,145.16209,10.0,HUMAN_OBSERVATION,2024-08-18
Pseudocheirus peregrinus,-37.388993,144.267302,10.0,HUMAN_OBSERVATION,2019-01-26
Pseudocheirus peregrinus,-26.14955,152.32373,500.0,OCCURRENCE,1997-02-24
Pseudocheirus peregrinus,-37.87043,146.76421,100.0,OCCURRENCE,1998-04-22
Pseudocheirus peregrinus,-28.26463,153.17306,100.0,OCCURRENCE,2015-08-11
Pseudocheirus peregrinus,-38.05681,146.29297,900.0,OBSERVATION,1982-03-21
Pseudocheirus peregrinus,-37.855288,145.329312,,HUMAN_OBSERVATION,2021-12-31
Pseudocheirus peregrinus,-29.045274,152.257633,10.0,HUMAN_OBSERVATION,2011-02-22
Pseudocheirus peregrinus,-37.9733,140.866831,,HUMAN_OBSERVATION,2021-01-04
Pseudocheirus peregrinus,-37.36292,142.56032,1800.0,OCCURRENCE,1985-10-27
Pseudocheirus peregrinus,-25.273788,152.759917,35.0,HUMAN_OBSERVATION,2024-09-25
Pseudocheirus peregrinus,-28.839813,153.440178,500.0,HUMAN_OBSERVATION,2016-11-23
Pseudocheirus peregrinus,-37.79735,145.37084,5.0,OBSERVATION,2022-10-18
Pseudocheirus peregrinus,-37.885982,145.279251,,HUMAN_OBSERVATION,2021-03-07
Pseudocheirus peregrinus,-26.359275,153.013503,3.0,HUMAN_OBSERVATION,2024-12-11
Pseudocheirus peregrinus,-35.12749,138.72936,50.0,HUMAN_OBSERVATION,2024-09-02
Pseudocheirus peregrinus,-38.05333,145.71913,10.0,OCCURRENCE,2018-10-17
Pseudocheirus peregrinus,-37.52098,146.11157,10.0,OBSERVATION,2021-10-05
Pseudocheirus peregrinus,-27.52155,153.015061,,HUMAN_OBSERVATION,2018-04-05
Pseudocheirus peregrinus,-37.49516,145.56968,1000.0,OCCURRENCE,1989-11-15
Pseudocheirus peregrinus,-34.708412,146.215432,5.0,HUMAN_OBSERVATION,2017-12-23
Pseudocheirus peregrinus,-37.872419,145.006664,,HUMAN_OBSERVATION,2024-10-23
Pseudocheirus peregrinus,-27.55006,153.05107,300.0,OCCURRENCE,1995-01-01
Pseudocheirus peregrinus,-37.42193,144.52131,100.0,OBSERVATION,1994-03-26
Pseudocheirus peregrinus,-38.39146,146.27297,5.0,OCCURRENCE,2023-11-01
Pseudocheirus peregrinus,-29.861479,150.123307,1.0,HUMAN_OBSERVATION,1993-11-16
Pseudocheirus peregrinus,-37.391457,144.262937,10.0,HUMAN_OBSERVATION,2020-01-26
Pseudocheirus peregrinus,-28.687312,153.614043,10.0,HUMAN_OBSERVATION,2023-11-20
Pseudocheirus peregrinus,-37.773392,144.977802,100.0,HUMAN_OBSERVATION,2025-03-24
Pseudocheirus peregrinus,-38.2135,145.29833,1000.0,OCCURRENCE,
Pseudocheirus peregrinus,-27.530548,153.030114,41.0,HUMAN_OBSERVATION,2021-01-23
Pseudocheirus peregrinus,-37.8416,145.79773,10.0,OBSERVATION,2015-01-15
Pseudocheirus peregrinus,-37.389002,144.267238,10.0,HUMAN_OBSERVATION,2016-12-03
Pseudocheirus peregrinus,-37.76669,145.96063,10.0,OBSERVATION,2018-10-29
Pseudocheirus peregrinus,-38.257243,145.047898,,HUMAN_OBSERVATION,2020-07-11
Pseudocheirus peregrinus,-37.35824,145.64183,10.0,OCCURRENCE,2022-07-18
Pseudocheirus peregrinus,-37.89567,145.20145,100.0,OCCURRENCE,1988-05-09
Pseudocheirus peregrinus,-35.110844,138.545775,5.0,HUMAN_OBSERVATION,2026-04-02
Pseudocheirus peregrinus,-37.99451,145.12502,1000.0,OCCURRENCE,1990-04-24
Pseudocheirus peregrinus,-37.767661,144.973914,,HUMAN_OBSERVATION,2024-04-26
Pseudocheirus peregrinus,-38.30975,141.44487,5.0,OBSERVATION,2020-11-25
Pseudocheirus peregrinus,-37.84246,145.88518,10.0,OCCURRENCE,2020-12-16
Pseudocheirus peregrinus,-37.47028,145.49902,10.0,OBSERVATION,2019-05-21
Pseudocheirus peregrinus,-37.37479,144.24128,10.0,OCCURRENCE,2024-03-21
Pseudocheirus peregrinus,-27.549958,153.033427,,HUMAN_OBSERVATION,2020-11-27
Pseudocheirus peregrinus,-30.091144,152.157972,10.0,HUMAN_OBSERVATION,2020-10-14
Pseudocheirus peregrinus,-37.25392,144.60074,5.0,OCCURRENCE,2024-06-04
Pseudocheirus peregrinus,-38.13684,141.40479,100.0,OCCURRENCE,1999-03-24
Pseudocheirus peregrinus,-38.45401,143.55185,100.0,OCCURRENCE,1997-01-21
Pseudocheirus peregrinus,-38.5787,146.2262,400.0,OCCURRENCE,1973-01-01
Pseudocheirus peregrinus,-29.460616,153.28161,500.0,HUMAN_OBSERVATION,2014-02-21
Pseudocheirus peregrinus,-34.763039,146.595565,20.0,HUMAN_OBSERVATION,2023-08-22
Pseudocheirus peregrinus,-37.4983,144.38092,1.0,OCCURRENCE,2021-12-09
Pseudocheirus peregrinus,-37.412,145.6097,10.0,OBSERVATION,2023-07-24
Pseudocheirus peregrinus,-38.252731,144.269143,8.0,HUMAN_OBSERVATION,2026-04-01
Pseudocheirus peregrinus,-34.926905,138.648178,25.0,HUMAN_OBSERVATION,2026-02-23
Pseudocheirus peregrinus,-36.8966,144.21782,100.0,OCCURRENCE,2008-06-03
Pseudocheirus peregrinus,-37.54015,145.72793,10.0,OCCURRENCE,2022-05-27
Pseudocheirus peregrinus,-37.892472,145.308689,,HUMAN_OBSERVATION,2025-10-16
Pseudocheirus peregrinus,-38.04026,141.16898,10.0,OCCURRENCE,2013-10-31
Pseudocheirus peregrinus,-27.483033,153.042514,,HUMAN_OBSERVATION,2024-08-01
Pseudocheirus peregrinus,-35.851191,144.994655,30.0,HUMAN_OBSERVATION,2017-12-30
Pseudocheirus peregrinus,-27.376872,153.044875,,HUMAN_OBSERVATION,2023-05-04
Pseudocheirus peregrinus,-36.93806,145.9205,25.0,OCCURRENCE,2023-01-20
Pseudocheirus peregrinus,-37.89252,145.76098,10.0,OBSERVATION,2019-02-19
Pseudocheirus peregrinus,-28.831085,153.310745,30.0,HUMAN_OBSERVATION,2015-09-12
Pseudocheirus peregrinus,-34.809653,147.91416,1000.0,HUMAN_OBSERVATION,1980-11-14
Pseudocheirus peregrinus,-37.27352,142.29301,900.0,OBSERVATION,1980-04-04
Pseudocheirus peregrinus,-27.475697,153.020875,4.0,HUMAN_OBSERVATION,2021-07-04
Pseudocheirus peregrinus,-37.85045,145.10972,10.0,OCCURRENCE,2024-03-14
Pseudocheirus peregrinus,-36.08128,147.46829,900.0,OCCURRENCE,1982-08-17
Pseudocheirus peregrinus,-35.020576,138.575115,6.0,HUMAN_OBSERVATION,2025-04-30
Pseudocheirus peregrinus,-38.35683,144.97633,900.0,MATERIAL_CITATION,1973-12-08
Pseudocheirus peregrinus,-37.79216,146.07048,10.0,OCCURRENCE,2019-12-18
Pseudocheirus peregrinus,-30.112267,152.826168,10.0,HUMAN_OBSERVATION,2012-10-17
Pseudocheirus peregrinus,-38.182446,145.119368,4.0,HUMAN_OBSERVATION,2026-02-05
Pseudocheirus peregrinus,-37.46225,145.45374,44.0,OCCURRENCE,2019-02-11
Pseudocheirus peregrinus,-26.62339,152.84274,1300.0,OCCURRENCE,1993-01-28
Pseudocheirus peregrinus,-29.404414,152.272361,100.0,HUMAN_OBSERVATION,1992-08-05
Pseudocheirus peregrinus,-37.90917,145.14197,140.0,OCCURRENCE,1986-03-27
Pseudocheirus peregrinus,-37.69508,143.725,5.0,OCCURRENCE,2023-06-19
Pseudocheirus peregrinus,-37.43376,145.58205,28.0,OCCURRENCE,2022-03-10
Pseudocheirus peregrinus,-37.391557,144.272783,,HUMAN_OBSERVATION,2024-03-31
Pseudocheirus peregrinus,-37.46394,144.33332,10.0,OCCURRENCE,2024-05-07
Pseudocheirus peregrinus,-37.50284,144.47815,1.0,OCCURRENCE,2023-09-12
Pseudocheirus peregrinus,-37.91011,145.83503,10.0,OCCURRENCE,2020-08-24
Pseudocheirus peregrinus,-36.07124,144.67972,5.0,OCCURRENCE,2022-08-24
Pseudocheirus peregrinus,-38.141625,147.098022,5.0,HUMAN_OBSERVATION,2026-01-25
Pseudocheirus peregrinus,-38.226826,145.169936,30.0,HUMAN_OBSERVATION,2024-11-03
Pseudocheirus peregrinus,-36.80086,145.91195,5.0,OCCURRENCE,2024-06-19
Pseudocheirus peregrinus,-37.39402,144.2665,10.0,OBSERVATION,2014-05-17
Pseudocheirus peregrinus,-26.36493,152.87262,100.0,OCCURRENCE,
Pseudocheirus peregrinus,-37.74137,145.92946,5.0,OCCURRENCE,2024-10-17
Pseudocheirus peregrinus,-28.553727,153.490858,30.0,HUMAN_OBSERVATION,2024-05-29
Pseudocheirus peregrinus,-37.92244,146.15232,10.0,OCCURRENCE,2023-06-16
Pseudocheirus peregrinus,-36.332547,146.313463,,HUMAN_OBSERVATION,2021-06-29
Pseudocheirus peregrinus,-37.827044,145.162142,10.0,HUMAN_OBSERVATION,2025-02-08
Pseudocheirus peregrinus,-37.919224,145.035038,40.0,HUMAN_OBSERVATION,2025-04-06
Pseudocheirus peregrinus,-38.1477,145.27818,100.0,OCCURRENCE,2009-10-19
Pseudocheirus peregrinus,-37.785,145.04111,900.0,OCCURRENCE,2007-06-13
Pseudocheirus peregrinus,-37.38436,145.65227,34.0,OCCURRENCE,2022-10-19
Pseudocheirus peregrinus,-29.752191,152.040267,100.0,HUMAN_OBSERVATION,1991-12-17
Pseudocheirus peregrinus,-38.3484,143.9497,10.0,OCCURRENCE,2023-11-01
Pseudocheirus peregrinus,-37.4079,145.6096,10.0,OBSERVATION,2023-07-18
Pseudocheirus peregrinus,-38.33302,147.0133,100.0,OCCURRENCE,2003-04-10
Pseudocheirus peregrinus,-37.391542,144.267514,10.0,HUMAN_OBSERVATION,2021-01-03
Pseudocheirus peregrinus,-27.592103,152.958328,4.0,HUMAN_OBSERVATION,2024-07-12
Pseudocheirus peregrinus,-38.415834,145.077442,231.0,HUMAN_OBSERVATION,2025-08-23
Pseudocheirus peregrinus,-28.575801,153.511917,500.0,HUMAN_OBSERVATION,2016-08-26
Pseudocheirus peregrinus,-37.391567,144.263875,10.0,HUMAN_OBSERVATION,2015-02-22
Pseudocheirus peregrinus,-37.86404,146.25034,50.0,OCCURRENCE,2024-10-28
Pseudocheirus peregrinus,-37.884413,144.989605,115.0,HUMAN_OBSERVATION,2025-10-09
Pseudocheirus peregrinus,-37.742267,145.017808,5.0,HUMAN_OBSERVATION,2016-03-16
Pseudocheirus peregrinus,-39.029702,146.320919,61.0,HUMAN_OBSERVATION,2005-03-25
Pseudocheirus peregrinus,-29.881982,151.105148,100.0,HUMAN_OBSERVATION,2002-12-12
Pseudocheirus peregrinus,-37.391029,144.267947,10.0,HUMAN_OBSERVATION,2022-02-26
Pseudocheirus peregrinus,-27.497312,153.016173,10.0,HUMAN_OBSERVATION,2024-06-24
Pseudocheirus peregrinus,-27.359942,153.043386,,HUMAN_OBSERVATION,2026-01-09
Pseudocheirus peregrinus,-37.63509,146.14999,10.0,OCCURRENCE,2018-10-11
Pseudocheirus peregrinus,-36.61683,146.13029,20.0,OCCURRENCE,2021-06-15
Pseudocheirus peregrinus,-37.99143,145.13138,10.0,OCCURRENCE,2017-01-26
Pseudocheirus peregrinus,-37.388794,144.268214,10.0,HUMAN_OBSERVATION,2021-04-03
Pseudocheirus peregrinus,-28.933286,152.745059,10.0,HUMAN_OBSERVATION,2013-06-24
Pseudocheirus peregrinus,-37.08527,145.58754,100.0,OCCURRENCE,1996-10-19
Pseudocheirus peregrinus,-37.390822,144.264935,10.0,HUMAN_OBSERVATION,2016-09-30
Pseudocheirus peregrinus,-37.74324,145.13478,100.0,OCCURRENCE,1988-04-07
Pseudocheirus peregrinus,-37.79398,145.10861,10.0,OCCURRENCE,2024-06-14
Pseudocheirus peregrinus,-37.50108,145.61332,10.0,OCCURRENCE,2022-07-22
Pseudocheirus peregrinus,-38.367481,147.18807,65.0,HUMAN_OBSERVATION,2025-04-04
Pseudocheirus peregrinus,-37.99367,145.12846,100.0,OCCURRENCE,1985-02-09
Pseudocheirus peregrinus,-29.154631,153.114077,100.0,HUMAN_OBSERVATION,1997-01-08
Pseudocheirus peregrinus,-37.39544,144.19101,10.0,OCCURRENCE,2022-12-06
Pseudocheirus peregrinus,-37.49835,145.56851,10.0,OCCURRENCE,2019-06-11
Pseudocheirus peregrinus,-27.421661,153.010149,5.0,HUMAN_OBSERVATION,2024-05-20
Pseudocheirus peregrinus,-43.414809,146.962598,515.0,OBSERVATION,1985-09-08
Pseudocheirus peregrinus,-26.693155,152.743248,,HUMAN_OBSERVATION,2021-10-28
Pseudocheirus peregrinus,-37.36638,144.26552,10.0,OCCURRENCE,2024-03-07
Pseudocheirus peregrinus,-37.73757,145.23479,100.0,OBSERVATION,1992-01-30
Pseudocheirus peregrinus,-28.653826,153.360052,500.0,HUMAN_OBSERVATION,2018-12-31
Pseudocheirus peregrinus,-27.438095,153.027001,66.0,HUMAN_OBSERVATION,2023-07-17
Pseudocheirus peregrinus,-37.35964,145.97198,100.0,OCCURRENCE,1990-01-16
Pseudocheirus peregrinus,-37.49044,144.43762,100.0,OCCURRENCE,1995-09-07
Pseudocheirus peregrinus,-37.77348,146.15963,900.0,MATERIAL_CITATION,1982-03-31
Pseudocheirus peregrinus,-37.29876,142.37382,10.0,OCCURRENCE,2025-02-27
Pseudocheirus peregrinus,-38.2165,145.32605,1000.0,OBSERVATION,2011-10-01
Pseudocheirus peregrinus,-37.36994,145.15215,12.0,OCCURRENCE,2019-01-09
Pseudocheirus peregrinus,-37.838663,145.222472,3.0,HUMAN_OBSERVATION,2025-04-20
Pseudocheirus peregrinus,-38.0534,141.15797,10.0,OBSERVATION,2024-10-09
Pseudocheirus peregrinus,-28.27339,153.17608,1300.0,OCCURRENCE,1993-06-26
Pseudocheirus peregrinus,-37.772576,145.034956,395.0,HUMAN_OBSERVATION,2023-08-26
Pseudocheirus peregrinus,-36.82502,144.33054,5.0,OCCURRENCE,
Pseudocheirus peregrinus,-37.33563,145.6128,5.0,OCCURRENCE,2024-10-01
Pseudocheirus peregrinus,-37.25003,144.59995,5.0,OCCURRENCE,2024-06-03
Pseudocheirus peregrinus,-37.394123,144.265186,10.0,HUMAN_OBSERVATION,2022-07-29
Pseudocheirus peregrinus,-41.405634,146.537591,303.0,OBSERVATION,1992-01-08
Pseudocheirus peregrinus,-37.69251,145.52724,3.0,OCCURRENCE,2019-12-04
Pseudocheirus peregrinus,-34.918986,138.659626,,HUMAN_OBSERVATION,2015-12-22
Pseudocheirus peregrinus,-37.858486,145.101973,49.0,HUMAN_OBSERVATION,2023-12-07
Pseudocheirus peregrinus,-34.972019,138.699241,100.0,HUMAN_OBSERVATION,2024-04-16
Pseudocheirus peregrinus,-37.60681,146.15963,900.0,OBSERVATION,1979-03-13
Pseudocheirus peregrinus,-28.684279,153.582868,30.0,HUMAN_OBSERVATION,2015-02-11
Pseudocheirus peregrinus,-38.4379,145.04204,350.0,OCCURRENCE,2005-02-12
Pseudocheirus peregrinus,-37.3325,144.2503,10.0,OCCURRENCE,2024-03-14
Pseudocheirus peregrinus,-37.388847,144.267016,10.0,HUMAN_OBSERVATION,2025-01-26
Pseudocheirus peregrinus,-19.120442,146.079275,100.0,HUMAN_OBSERVATION,2026-07-12
Pseudocheirus peregrinus,-38.52731,143.85035,100.0,OCCURRENCE,1999-03-03
Pseudocheirus peregrinus,-28.189897,153.269858,,HUMAN_OBSERVATION,2025-08-22
Pseudocheirus peregrinus,-37.44177,144.28533,10.0,OCCURRENCE,2023-01-07
Pseudocheirus peregrinus,-37.827077,145.162107,10.0,HUMAN_OBSERVATION,2025-02-19
Pseudocheirus peregrinus,-37.75682,145.84297,900.0,OBSERVATION,1975-08-09
Pseudocheirus peregrinus,-28.647331,153.616655,500.0,HUMAN_OBSERVATION,2024-12-09
Pseudocheirus peregrinus,-29.741802,152.988038,10.0,HUMAN_OBSERVATION,2007-11-14
Pseudocheirus peregrinus,-37.39079,144.26776,10.0,OBSERVATION,2016-01-02
Pseudocheirus peregrinus,-38.18465,141.50493,100.0,OCCURRENCE,2009-04-09
Pseudocheirus peregrinus,-37.3452,145.82262,10.0,OCCURRENCE,2019-09-02
Pseudocheirus peregrinus,-37.8263,145.93484,10.0,OBSERVATION,2015-09-08
Pseudocheirus peregrinus,-37.89779,145.69274,5.0,OCCURRENCE,2022-09-08
Pseudocheirus peregrinus,-37.4919,145.4631,10.0,OCCURRENCE,2024-04-15
Pseudocheirus peregrinus,-37.79606,145.81181,10.0,OBSERVATION,2017-01-16
Pseudocheirus peregrinus,-38.3502,143.961,10.0,OCCURRENCE,2023-11-01
Pseudocheirus peregrinus,-37.957334,140.958569,106.0,HUMAN_OBSERVATION,2026-02-13
Pseudocheirus peregrinus,-28.380936,153.065335,632.0,HUMAN_OBSERVATION,2025-10-03
Pseudocheirus peregrinus,-37.39296,144.26281,10.0,OBSERVATION,2017-11-25
Pseudocheirus peregrinus,-37.84712,145.096253,4.0,HUMAN_OBSERVATION,2025-09-23
Pseudocheirus peregrinus,-37.21536,145.96493,100.0,OCCURRENCE,1996-11-14
Pseudocheirus peregrinus,-37.87172,145.14553,10.0,OBSERVATION,2025-07-14
Pseudocheirus peregrinus,-37.864083,145.379228,4.0,HUMAN_OBSERVATION,2024-08-18
Pseudocheirus peregrinus,-37.40111,144.28221,10.0,OCCURRENCE,2022-11-30
Pseudocheirus peregrinus,-42.975829,147.333026,5.0,HUMAN_OBSERVATION,2017-11-03
Pseudocheirus peregrinus,-34.922092,138.693987,25.0,HUMAN_OBSERVATION,2023-03-16
Pseudocheirus peregrinus,-27.39082,152.948638,3.0,HUMAN_OBSERVATION,2024-08-24
Pseudocheirus peregrinus,-28.826934,153.336227,50.0,HUMAN_OBSERVATION,2019-11-20
Pseudocheirus peregrinus,-27.734356,153.101762,15.0,HUMAN_OBSERVATION,2026-03-21
Pseudocheirus peregrinus,-37.80442,145.17605,10.0,OCCURRENCE,2026-02-05
Pseudocheirus peregrinus,-27.379709,153.034976,1.0,HUMAN_OBSERVATION,2026-04-27
Pseudocheirus peregrinus,-37.53863,145.62015,5.0,OCCURRENCE,2024-10-03
Pseudocheirus peregrinus,-38.55385,143.94319,100.0,OCCURRENCE,1997-05-10
Pseudocheirus peregrinus,-38.274253,145.046888,364.0,HUMAN_OBSERVATION,2023-05-19
Pseudocheirus peregrinus,-34.761158,146.565538,20.0,HUMAN_OBSERVATION,2023-08-25
Pseudocheirus peregrinus,-35.57,138.62,,MATERIAL_SAMPLE,1994-07-02
Pseudocheirus peregrinus,-37.4632,145.5399,10.0,OCCURRENCE,2024-01-18
Pseudocheirus peregrinus,-37.39759,144.26895,10.0,OBSERVATION,2014-06-09
Pseudocheirus peregrinus,-40.947404,145.629302,293.0,OBSERVATION,1992-11-02
Pseudocheirus peregrinus,-37.801858,144.892172,129.0,HUMAN_OBSERVATION,2022-12-26
Pseudocheirus peregrinus,-37.2212,147.91597,5.0,OCCURRENCE,2019-02-05
Pseudocheirus peregrinus,-38.036803,145.319114,8.0,HUMAN_OBSERVATION,2026-06-23
Pseudocheirus peregrinus,-34.998559,138.643742,73.0,HUMAN_OBSERVATION,2020-08-27
Pseudocheirus peregrinus,-37.394018,144.266497,10.0,HUMAN_OBSERVATION,2014-05-17
Pseudocheirus peregrinus,-37.394233,144.266171,10.0,HUMAN_OBSERVATION,2024-11-29
Pseudocheirus peregrinus,-38.326274,144.317404,55.0,HUMAN_OBSERVATION,2026-04-25
Pseudocheirus peregrinus,-37.21994,144.66403,5.0,OCCURRENCE,2024-06-02
Pseudocheirus peregrinus,-37.50264,145.44457,37.0,OCCURRENCE,2019-01-10
Pseudocheirus peregrinus,-34.221671,146.196627,30.0,HUMAN_OBSERVATION,2015-09-04
Pseudocheirus peregrinus,-27.327422,153.040328,4.0,HUMAN_OBSERVATION,2026-02-27
Pseudocheirus peregrinus,-37.633421,144.088448,16.0,HUMAN_OBSERVATION,2025-02-24
Pseudocheirus peregrinus,-35.041925,138.596227,30.0,HUMAN_OBSERVATION,2024-11-17
Pseudocheirus peregrinus,-37.89849,145.45131,1800.0,OCCURRENCE,1999-10-07
Pseudocheirus peregrinus,-37.48049,145.40936,1800.0,OBSERVATION,1985-05-01
Pseudocheirus peregrinus,-37.40454,145.52364,20.0,OCCURRENCE,2019-01-18
Pseudocheirus peregrinus,-38.164733,144.331487,22.0,HUMAN_OBSERVATION,2021-02-24
Pseudocheirus peregrinus,-37.813525,145.24498,24.0,HUMAN_OBSERVATION,2026-05-21
Pseudocheirus peregrinus,-37.872997,145.27942,20.0,HUMAN_OBSERVATION,2023-11-17
Pseudocheirus peregrinus,-37.4095,145.6079,10.0,OBSERVATION,2023-07-24
Pseudocheirus peregrinus,-37.1242,142.9622,200.0,OBSERVATION,2014-04-15
Pseudocheirus peregrinus,-37.763982,145.101018,,HUMAN_OBSERVATION,2019-04-11
Pseudocheirus peregrinus,-37.90304,145.72988,18.0,OCCURRENCE,2019-09-24
Pseudocheirus peregrinus,-37.397842,144.266757,10.0,HUMAN_OBSERVATION,2014-03-09
Pseudocheirus peregrinus,-30.037081,151.890289,5.0,HUMAN_OBSERVATION,2021-04-20
Pseudocheirus peregrinus,-37.55989,145.69538,5.0,OCCURRENCE,2021-04-09
Pseudocheirus peregrinus,-37.56161,145.69062,10.0,OCCURRENCE,2023-04-19
Pseudocheirus peregrinus,-37.495207,144.359767,36.0,HUMAN_OBSERVATION,2020-08-24
Pseudocheirus peregrinus,-37.50177,142.40954,10.0,OBSERVATION,2024-01-05
Pseudocheirus peregrinus,-37.54414,145.58442,10.0,OBSERVATION,2022-09-05
Pseudocheirus peregrinus,-38.1767,141.5037,100.0,OCCURRENCE,2013-01-15
Pseudocheirus peregrinus,-35.358105,147.865628,10.0,HUMAN_OBSERVATION,2021-10-26
Pseudocheirus peregrinus,-30.149209,153.018088,30.0,HUMAN_OBSERVATION,2023-03-03
Pseudocheirus peregrinus,-37.41253,144.29793,100.0,OCCURRENCE,1999-07-01
Pseudocheirus peregrinus,-27.496033,152.990967,3.0,HUMAN_OBSERVATION,2022-10-12
Pseudocheirus peregrinus,-41.648501,146.934672,1850.0,OBSERVATION,1975-02-22
Pseudocheirus peregrinus,-37.707714,145.008467,,HUMAN_OBSERVATION,2024-06-21
Pseudocheirus peregrinus,-38.036838,145.131435,54.0,HUMAN_OBSERVATION,2025-12-02
